year,prefecture,population_total_k,age_0_14_k,age_15_plus_k
2024,東京,14178.0,1494.0,12684.0
2024,栃木,1885.0,203.0,1681.0
2024,沖縄,1466.0,231.0,1235.0
2024,滋賀,1402.0,179.0,1223.0
2024,熊本,1697.0,214.0,1484.0
2024,石川,1098.0,124.0,973.0
2024,神奈川,9225.0,1008.0,8217.0
2024,福井,739.0,86.0,652.0
2024,福岡,5092.0,632.0,4460.0
2024,福島,1743.0,184.0,1559.0
2024,秋田,897.0,79.0,817.0
2024,群馬,1890.0,203.0,1686.0
2024,茨城,2806.0,303.0,2503.0
2024,長崎,1252.0,149.0,1103.0
2024,長野,1987.0,222.0,1765.0
2024,青森,1165.0,114.0,1050.0
2024,静岡,3527.0,391.0,3136.0
2024,香川,917.0,104.0,813.0
2024,高知,656.0,67.0,588.0
2024,鳥取,531.0,63.0,468.0
2024,鹿児島,1532.0,191.0,1341.0
